============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(18.1 MeV) ==> Layer 1( 1.48 mm) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 2112  1 .6621472E+07   1488000E+01 -.3376E+06 -.1838E+05   .9987304 -.0462820  .0198876
T 2113  1 .6179913E+07   1488000E+01  .1210E+06  .2316E+06   .9985312 -.0210939 -.0499058
T 2114  1 .7027892E+07   1488000E+01 -.3185E+06  .1386E+06   .9998846 -.0148922  .0030030
T 2115  1 .6665770E+07   1488000E+01 -.1469E+06  .3615E+03   .9987622  .0111888  .0484658
T 2116  1 .6552543E+07   1488000E+01  .1402E+06  .5028E+05   .9999812 -.0039437  .0046855
T 2117  1 .6356361E+07   1488000E+01  .2060E+06  .1262E+05   .9996092  .0239122 -.0144781
T 2118  1 .6681166E+07   1488000E+01  .3038E+06 -.1475E+06   .9983513  .0553041 -.0153651
T 2119  1 .6406104E+07   1488000E+01 -.7326E+05  .4376E+06   .9982546 -.0268811  .0525852
T 2120  1 .6190095E+07   1488000E+01 -.1393E+06 -.1000E+06   .9996088 -.0255501 -.0113767
T 2121  1 .6208761E+07   1488000E+01  .4647E+06 -.1591E+07   .9817974  .0893942 -.1675787
T 2122  1 .6300158E+07   1488000E+01  .3274E+05  .3839E+06   .9969352 -.0375204  .0686474
T 2123  1 .6657294E+07   1488000E+01 -.5799E+05 -.1718E+06   .9999820  .0000574  .0060049
T 2124  1 .5946909E+07   1488000E+01 -.2098E+06  .1953E+06   .9982078 -.0477912  .0360178
T 2125  1 .6686321E+07   1488000E+01 -.4440E+06  .2372E+06   .9976868 -.0361063  .0575962
T 2126  1 .5598222E+07   1488000E+01  .2724E+06 -.8865E+06   .9914561  .0598556 -.1158968
T 2127  1 .6322261E+07   1488000E+01 -.1002E+06 -.3660E+05   .9999830  .0015391  .0056184
T 2128  1 .6221417E+07   1488000E+01 -.1334E+05 -.3010E+06   .9999716  .0062873  .0041634
T 2129  1 .6149763E+07   1488000E+01 -.1841E+06  .4433E+05   .9995431 -.0266687  .0142281
T 2130  1 .5967125E+07   1488000E+01 -.8935E+06 -.1196E+06   .9858194 -.1669209  .0172491
T 2131  1 .7003563E+07   1488000E+01 -.7526E+05 -.1121E+05   .9995148 -.0282145 -.0131978
T 2132  1 .6630508E+07   1488000E+01 -.1112E+06 -.1766E+06   .9994957 -.0285935 -.0138126
T 2133  1 .6556551E+07   1488000E+01  .3507E+06  .7182E+05   .9979314  .0502043  .0401550
T 2134  1 .6775330E+07   1488000E+01 -.6042E+04  .4568E+06   .9990974  .0309716  .0290703
T 2135  1 .6369650E+07   1488000E+01  .2159E+06  .2156E+06   .9994738  .0303994  .0113128
T 2136  1 .6668452E+07   1488000E+01 -.1687E+06  .5414E+06   .9993922 -.0080705  .0339124
T 2137  1 .6443009E+07   1488000E+01 -.1631E+06 -.1962E+06   .9999716 -.0061188 -.0043943
T 2138  1 .6179816E+07   1488000E+01 -.3053E+06 -.1180E+03   .9990780 -.0302143  .0305005
T 2139  1 .6432285E+07   1488000E+01  .4193E+05  .1602E+06   .9981854  .0585127  .0142216
T 2140  1 .6698782E+07   1488000E+01 -.1926E+06 -.7879E+05   .9996754 -.0202198 -.0154973
T 2141  1 .7028686E+07   1488000E+01  .1232E+06 -.2782E+06   .9984464  .0347468 -.0435607
T 2142  1 .6410507E+07   1488000E+01 -.2299E+06 -.7423E+06   .9960042  .0116220 -.0885468
T 2143  1 .6801312E+07   1488000E+01  .5939E+06  .2686E+06   .9885093  .1076794  .1060872
T 2144  1 .6729396E+07   1488000E+01 -.2370E+06  .1287E+06   .9957562 -.0814501 -.0428424
T 2145  1 .7064051E+07   1488000E+01  .3000E+06  .2298E+06   .9991543 -.0017019  .0410829
T 2146  1 .6365215E+07   1488000E+01 -.1068E+06  .8247E+06   .9979496 -.0134520  .0625753
T 2147  1 .6346481E+07   1488000E+01  .6984E+06 -.3338E+06   .9980271  .0602095  .0177959
T 2148  1 .6267847E+07   1488000E+01  .8986E+05 -.3576E+06   .9978086  .0511144 -.0420164
T 2149  1 .6053690E+07   1488000E+01 -.3987E+06  .7474E+06   .9956336 -.0391189  .0847557
T 2150  1 .6778212E+07   1488000E+01 -.5518E+05  .2715E+06   .9911216 -.0378220  .1274654
T 2151  1 .6070553E+07   1488000E+01 -.1121E+06 -.5805E+05   .9996459  .0103995  .0244924
T 2152  1 .6072343E+07   1488000E+01 -.2664E+06  .1743E+06   .9999490  .0048666  .0088518
T 2153  1 .6466570E+07   1488000E+01 -.5021E+06  .2160E+06   .9837473 -.1614696  .0785420
T 2154  1 .7003486E+07   1488000E+01 -.4872E+06 -.2801E+06   .9993452 -.0299921 -.0202399
T 2155  1 .6833216E+07   1488000E+01 -.6968E+06 -.2000E+06   .9893245 -.1450476  .0140814
T 2156  1 .6836107E+07   1488000E+01  .1161E+05 -.4638E+05   .9978855  .0645976 -.0071925
T 2157  1 .6885325E+07   1488000E+01  .1358E+06  .3095E+06   .9946022 -.0879752  .0550167
T 2158  1 .6857982E+07   1488000E+01  .3698E+06  .2476E+05   .9971373  .0747097  .0116485
T 2159  1 .6560947E+07   1488000E+01  .2233E+06  .2387E+05   .9970589  .0722451 -.0255772
T 2160  1 .6311095E+07   1488000E+01  .3780E+06 -.4634E+05   .9989814  .0388408  .0229700
T 2161  1 .6414107E+07   1488000E+01  .2144E+06  .2509E+06   .9998290  .0152384  .0104784
T 2162  1 .6523191E+07   1488000E+01  .1776E+06  .2321E+05   .9997057  .0239408 -.0039287
T 2163  1 .6285192E+07   1488000E+01  .5620E+06  .2478E+05   .9999185  .0122204  .0036958
T 2164  1 .6033627E+07   1488000E+01 -.4969E+06  .2563E+06   .9985402 -.0332381  .0425762
T 2165  1 .6443782E+07   1488000E+01 -.8812E+05  .8338E+06   .9955516  .0132816  .0932768
T 2166  1 .6245439E+07   1488000E+01 -.2157E+06  .7076E+06   .9930311  .0063805  .1176798
T 2167  1 .5680986E+07   1488000E+01  .4655E+06  .3918E+06   .9984051  .0416372  .0381271
T 2168  1 .6677399E+07   1488000E+01 -.1471E+06  .4399E+06   .9930781 -.0450088  .1084903
T 2169  1 .6583541E+07   1488000E+01 -.3697E+06 -.2376E+06   .9947838 -.0631234 -.0801284
T 2170  1 .6412743E+07   1488000E+01  .2472E+06  .9478E+06   .9872493  .0628404  .1462527
T 2171  1 .5991315E+07   1488000E+01  .4985E+05 -.2763E+06   .9983195 -.0530461 -.0233317
T 2172  1 .6546495E+07   1488000E+01  .2674E+06 -.7267E+05   .9984020  .0477878 -.0301625
T 2173  1 .6229256E+07   1488000E+01  .8901E+05 -.1650E+06   .9997151  .0105718 -.0214007
T 2174  1 .7160419E+07   1488000E+01  .3468E+06  .1939E+06   .9963362  .0626901  .0581741
T 2175  1 .6361766E+07   1488000E+01  .1482E+06 -.3990E+05   .9988501  .0137075 -.0459400
T 2176  1 .6865287E+07   1488000E+01 -.1414E+06  .2817E+06   .9955248 -.0361138  .0873280
T 2177  1 .6968239E+07   1488000E+01  .2165E+06  .2485E+06   .9965907  .0217550  .0795842
T 2178  1 .5964490E+07   1488000E+01 -.1297E+06  .7434E+06   .9969988 -.0086533  .0769313
T 2179  1 .6634853E+07   1488000E+01  .2211E+06 -.5909E+06   .9919101  .0913353 -.0881608
T 2180  1 .6563552E+07   1488000E+01  .3162E+05  .3412E+06   .9957564  .0202070  .0897818
T 2181  1 .6408002E+07   1488000E+01 -.8360E+05 -.2429E+06   .9996092  .0236051  .0149734
T 2182  1 .6286250E+07   1488000E+01  .5110E+06  .9364E+05   .9971528  .0716015 -.0236557
T 2183  1 .6487070E+07   1488000E+01  .3619E+06  .2669E+06   .9974284  .0592160  .0403739
T 2184  1 .6215094E+07   1488000E+01 -.7034E+06  .1375E+07   .9794558 -.0957735  .1774647
T 2185  1 .6110646E+07   1488000E+01 -.2946E+06 -.3194E+06   .9982588 -.0236184 -.0540520
T 2186  1 .6413829E+07   1488000E+01  .2283E+06 -.2884E+06   .9997949  .0004121 -.0202499
T 2187  1 .6395711E+07   1488000E+01  .5077E+06  .6494E+04   .9990848 -.0046290  .0425224
T 2188  1 .6739476E+07   1488000E+01 -.1395E+06  .2612E+06   .9999293  .0112595 -.0038164
T 2189  1 .6804122E+07   1488000E+01  .2810E+06 -.5390E+06   .9939170  .0529912 -.0965444
T 2190  1 .6095889E+07   1488000E+01 -.1586E+06 -.1496E+05   .9993437 -.0078698  .0353593
T 2191  1 .6795867E+07   1488000E+01  .3008E+06 -.2961E+06   .9976044  .0679196 -.0131268
T 2192  1 .6318714E+07   1488000E+01  .6109E+06  .1030E+07   .9591758  .0259653  .2816159
T 2193  1 .6479106E+07   1488000E+01 -.4461E+06  .1961E+06   .9997394 -.0224229  .0042749
T 2194  1 .5838900E+07   1488000E+01  .2667E+06 -.1009E+06   .9989867  .0384455 -.0233974
T 2195  1 .6442039E+07   1488000E+01  .3111E+06 -.2410E+06   .9916872 -.0256655 -.1260861
T 2196  1 .6425202E+07   1488000E+01  .1169E+06  .2549E+06   .9991088  .0311476  .0284839
T 2197  1 .5748318E+07   1488000E+01 -.1828E+06 -.5424E+06   .9956535 -.0735621 -.0571197
T 2198  1 .5762039E+07   1488000E+01  .1793E+06 -.2507E+06   .9994542 -.0302548  .0132658
T 2199  1 .6091106E+07   1488000E+01  .1398E+05 -.6414E+06   .9995639  .0238591 -.0174022
T 2200  1 .5893890E+07   1488000E+01  .1122E+06  .3361E+06   .9998891 -.0144975 -.0034128
T 2201  1 .6458155E+07   1488000E+01 -.1025E+06  .6223E+05   .9994699  .0320834 -.0055240
T 2202  1 .6188150E+07   1488000E+01  .9381E+06 -.2353E+06   .9936380  .1125178  .0048176
T 2203  1 .5930135E+07   1488000E+01 -.8722E+06 -.2792E+06   .9966302 -.0768519 -.0286723
T 2204  1 .6753185E+07   1488000E+01 -.2144E+06 -.1697E+06   .9975525 -.0614388 -.0333794
T 2205  1 .6530414E+07   1488000E+01 -.3267E+06 -.3581E+06   .9956511 -.0493300 -.0790276
T 2206  1 .6916539E+07   1488000E+01 -.4850E+05 -.2610E+06   .9991861 -.0374135 -.0150808
T 2207  1 .6310906E+07   1488000E+01  .1656E+06  .1890E+05   .9956237  .0873915  .0331092
T 2208  1 .6542782E+07   1488000E+01  .3860E+06 -.3842E+06   .9961675  .0259738 -.0835202
T 2209  1 .6253276E+07   1488000E+01  .1180E+06 -.3186E+06   .9990400  .0149462 -.0411784
T 2210  1 .6218471E+07   1488000E+01  .6878E+05  .1145E+06   .9978982  .0579917  .0289159
T 2211  1 .6459834E+07   1488000E+01  .7592E+05 -.4584E+06   .9949722 -.0277725 -.0962236
T 2212  1 .6892198E+07   1488000E+01  .2279E+05  .2730E+06   .9993491  .0343105  .0111441
T 2213  1 .6576048E+07   1488000E+01 -.2714E+06  .4456E+06   .9962243 -.0777166  .0386959
T 2214  1 .6121147E+07   1488000E+01  .7016E+05  .2371E+05   .9996600  .0246398 -.0085288
T 2215  1 .6313131E+07   1488000E+01 -.3144E+06 -.3448E+06   .9966578 -.0505948 -.0641365
T 2216  1 .6473862E+07   1488000E+01  .7976E+05 -.3502E+05   .9996836  .0149050  .0202627
T 2217  1 .6856231E+07   1488000E+01  .3827E+06 -.1362E+06   .9975377  .0601488 -.0360633
T 2218  1 .5971954E+07   1488000E+01  .6801E+05  .7323E+05   .9992910  .0201769  .0317877
T 2219  1 .6673826E+07   1488000E+01 -.1896E+06 -.1732E+06   .9996620 -.0100545 -.0239756
T 2220  1 .6448536E+07   1488000E+01  .2895E+05 -.7834E+05   .9997328 -.0129583 -.0191405
T 2221  1 .6187394E+07   1488000E+01 -.3381E+06 -.2829E+06   .9973211 -.0588448 -.0434490
T 2222  1 .6236492E+07   1488000E+01 -.3221E+06  .2554E+06   .9982566  .0025764  .0589667
T 2223  1 .6318768E+07   1488000E+01  .1625E+06  .2558E+06   .9992579  .0238662  .0302347
T 2224  1 .6604702E+07   1488000E+01 -.1379E+06  .2886E+06   .9972154 -.0715788  .0209266
T 2225  1 .6347260E+07   1488000E+01 -.1746E+06  .2452E+06   .9910474 -.0200451  .1319974
T 2226  1 .6487444E+07   1488000E+01  .9873E+05 -.2667E+06   .9989394 -.0448522  .0104090
T 2227  1 .6015181E+07   1488000E+01  .2066E+06  .2020E+06   .9997138  .0032234 -.0237047
T 2228  1 .6105018E+07   1488000E+01 -.5595E+06  .2552E+05   .9948994 -.0348159  .0946732
T 2229  1 .6899012E+07   1488000E+01 -.1455E+05 -.1039E+06   .9997687 -.0116433  .0180811
T 2230  1 .6583029E+07   1488000E+01 -.4486E+05  .8671E+05   .9991110 -.0335873 -.0254769
T 2231  1 .6612823E+07   1488000E+01 -.1355E+05 -.2023E+05   .9988034 -.0452128 -.0186450
T 2232  1 .6372195E+07   1488000E+01  .2647E+06  .1648E+05   .9994545  .0186286 -.0272694
T 2233  1 .6854924E+07   1488000E+01  .2535E+06 -.3935E+06   .9999354  .0035902 -.0107800
T 2234  1 .5951373E+07   1488000E+01  .7131E+06  .7619E+06   .9962817  .0765366  .0395598
T 2235  1 .6746362E+07   1488000E+01  .1072E+06 -.1997E+06   .9944175  .0138361 -.1046057
T 2236  1 .6291025E+07   1488000E+01  .5880E+06  .5066E+05   .9937292  .1118055  .0013339
T 2237  1 .6274582E+07   1488000E+01 -.1031E+06  .2622E+06   .9982935 -.0412098  .0413734
T 2238  1 .6663156E+07   1488000E+01  .1727E+06  .1135E+06   .9997396  .0186930 -.0130867
T 2239  1 .5967143E+07   1488000E+01 -.1890E+06  .6016E+06   .9967660 -.0629409  .0499602
T 2240  1 .6534356E+07   1488000E+01  .3173E+06  .4452E+05   .9973360 -.0027415  .0728932
T 2241  1 .6371980E+07   1488000E+01 -.4577E+06  .8923E+06   .9960077 -.0495275  .0742679
T 2242  1 .6666302E+07   1488000E+01  .3162E+06 -.4150E+06   .9992852 -.0165242 -.0340013
T 2243  1 .6196303E+07   1488000E+01  .5087E+06 -.2129E+06   .9804836  .1947736  .0267433
T 2244  1 .6326048E+07   1488000E+01 -.6175E+06 -.8113E+06   .9968685 -.0718482 -.0330316
T 2245  1 .6572766E+07   1488000E+01  .1137E+06 -.1815E+06   .9983168  .0295750 -.0498891
T 2246  1 .6493667E+07   1488000E+01  .3568E+06  .5327E+06   .9952922  .0617903  .0746684
T 2247  1 .6424576E+07   1488000E+01 -.1314E+06  .2292E+05   .9943007 -.0887427  .0590841
T 2248  1 .6611460E+07   1488000E+01  .5801E+04  .2466E+06   .9984675 -.0065791  .0549482
T 2249  1 .6200030E+07   1488000E+01  .1636E+06  .5701E+06   .9987003 -.0169267  .0480741
T 2250  1 .6335214E+07   1488000E+01 -.1057E+06 -.1800E+06   .9998189  .0184200 -.0047885
T 2251  1 .6599916E+07   1488000E+01 -.1335E+05 -.2268E+06   .9994679 -.0322494 -.0048883
T 2252  1 .6343434E+07   1488000E+01 -.8177E+05  .7770E+05   .9998416  .0096061 -.0149840
T 2253  1 .6853181E+07   1488000E+01 -.1949E+06 -.1308E+06   .9992221 -.0361462 -.0157657
T 2254  1 .6342080E+07   1488000E+01 -.7755E+05  .3667E+06   .9991099 -.0415312  .0073913
T 2255  1 .5902926E+07   1488000E+01 -.2240E+06  .2470E+06   .9989238 -.0186856  .0424516
T 2256  1 .6673659E+07   1488000E+01  .3846E+06  .1965E+06   .9972725  .0618286  .0403075
T 2257  1 .6291437E+07   1488000E+01 -.2094E+06  .2493E+06   .9978379  .0495027 -.0432313
T 2258  1 .6394085E+07   1488000E+01 -.5136E+05  .4475E+06   .9981861  .0350896  .0489198
T 2259  1 .5982160E+07   1488000E+01  .1962E+06 -.4598E+05   .9975289  .0638263  .0293652
T 2260  1 .6248386E+07   1488000E+01 -.6533E+05  .1100E+07   .9896779  .0036626  .1432629
T 2261  1 .6515710E+07   1488000E+01  .2395E+06  .4385E+04   .9968940  .0787120 -.0026031
T 2262  1 .6429557E+07   1488000E+01  .1397E+06  .1336E+06   .9963928  .0077223  .0845090
T 2263  1 .6385115E+07   1488000E+01  .2005E+06 -.6444E+05   .9985679  .0253699  .0471012
T 2264  1 .6148343E+07   1488000E+01 -.4423E+06  .1032E+06   .9986458 -.0487152  .0182607
T 2265  1 .6235376E+07   1488000E+01  .9190E+05  .3098E+06   .9999992 -.0004383 -.0011564
T 2266  1 .6665651E+07   1488000E+01  .5414E+06  .4377E+06   .9994652  .0213318  .0247849
T 2267  1 .6817427E+07   1488000E+01 -.8813E+05  .2266E+06   .9989180 -.0143132  .0442484
T 2268  1 .6268208E+07   1488000E+01 -.2204E+06  .1832E+06   .9930817 -.0937621  .0706924
T 2269  1 .6378797E+07   1488000E+01  .3518E+06  .1673E+06   .9970335  .0528185  .0559866
T 2270  1 .6242355E+07   1488000E+01  .6325E+05  .4228E+06   .9958696 -.0053955  .0906346
T 2271  1 .6040577E+07   1488000E+01 -.1448E+06 -.1379E+06   .9909326 -.1316486 -.0268543
T 2272  1 .6516994E+07   1488000E+01  .1073E+06 -.1093E+06   .9971041  .0536170 -.0539326
T 2273  1 .6054382E+07   1488000E+01  .1298E+06 -.2752E+06   .9993815 -.0327851 -.0127202
T 2274  1 .6452043E+07   1488000E+01 -.2146E+06 -.4848E+05   .9984168 -.0378820 -.0415804
T 2275  1 .6243154E+07   1488000E+01 -.5278E+06  .5553E+05   .9957583 -.0919693  .0026652
T 2276  1 .6623227E+07   1488000E+01  .2162E+06  .9760E+05   .9921424  .0486868  .1152520
T 2277  1 .6702845E+07   1488000E+01 -.2183E+06 -.8761E+06   .9932810 -.0553661 -.1016242
T 2278  1 .6566676E+07   1488000E+01  .1023E+06  .1473E+06   .9997101  .0159370 -.0180479
T 2279  1 .6425573E+07   1488000E+01  .2115E+06 -.2231E+06   .9988166 -.0163052 -.0458210
T 2280  1 .6231238E+07   1488000E+01 -.4558E+06  .4197E+06   .9979130 -.0064263  .0642521
T 2281  1 .6699430E+07   1488000E+01 -.3982E+06  .2983E+06   .9992663 -.0343464  .0169471
T 2282  1 .6431150E+07   1488000E+01 -.2794E+06  .1116E+06   .9977062 -.0663252 -.0135421
T 2283  1 .6698212E+07   1488000E+01  .4035E+06  .7294E+05   .9976965  .0415715  .0536052
T 2284  1 .7152738E+07   1488000E+01  .3952E+06 -.4284E+06   .9973390  .0591278 -.0426470
T 2285  1 .5956186E+07   1488000E+01 -.3707E+06 -.1926E+06   .9992021 -.0399139 -.0014010
T 2286  1 .6689179E+07   1488000E+01 -.6602E+06  .5567E+06   .9966910 -.0559111  .0589993
T 2287  1 .6126017E+07   1488000E+01 -.5108E+06  .7917E+05   .9940886 -.1084734  .0046201
T 2288  1 .6355997E+07   1488000E+01  .2059E+06  .3724E+06   .9980341 -.0082984  .0621218
T 2289  1 .6344999E+07   1488000E+01  .1504E+06  .1847E+06   .9995585  .0250966  .0159028
T 2290  1 .5886893E+07   1488000E+01 -.9847E+05 -.3215E+05   .9998117  .0167594  .0097810
T 2291  1 .5834304E+07   1488000E+01 -.6273E+06  .1349E+06   .9925855 -.1155207  .0378025
T 2292  1 .6320630E+07   1488000E+01  .8922E+05 -.3427E+06   .9981605 -.0223814 -.0563447
T 2293  1 .5960015E+07   1488000E+01 -.2167E+07  .5821E+06   .9567865 -.2844781  .0602648
T 2294  1 .6170345E+07   1488000E+01 -.8483E+05 -.1655E+06   .9995743 -.0278453  .0087062
T 2295  1 .6662084E+07   1488000E+01 -.7597E+05  .1244E+05   .9985868  .0066044  .0527331
T 2296  1 .6658642E+07   1488000E+01  .2409E+06 -.1103E+06   .9994102  .0109499 -.0325490
T 2297  1 .6826803E+07   1488000E+01  .1355E+06  .4821E+06   .9992462 -.0272091  .0276877
T 2298  1 .6427980E+07   1488000E+01  .4470E+06  .2435E+06   .9972011  .0666937  .0337909
T 2299  1 .6320024E+07   1488000E+01 -.2195E+05  .3368E+06   .9991126  .0037629  .0419507
T 2300  1 .6508316E+07   1488000E+01 -.1750E+06 -.7586E+06   .9927867  .0016086 -.1198835
T 2301  1 .6290976E+07   1488000E+01 -.6738E+05 -.9255E+04   .9998102 -.0162956  .0106797
T 2302  1 .6164558E+07   1488000E+01 -.3072E+06  .4765E+06   .9831662 -.0669224  .1700166
T 2303  1 .7155974E+07   1488000E+01 -.5112E+06  .3241E+06   .9962996 -.0535094  .0672594
T 2304  1 .6594678E+07   1488000E+01 -.3146E+06 -.8177E+05   .9972275 -.0276841  .0690716
T 2305  1 .6415888E+07   1488000E+01  .4080E+06 -.2934E+05   .9971665  .0199021  .0725452
T 2306  1 .6185866E+07   1488000E+01 -.5765E+06 -.6379E+06   .9936316 -.0160691 -.1115257
T 2307  1 .6378748E+07   1488000E+01 -.1084E+06 -.9143E+05   .9987964 -.0199956 -.0447874
T 2308  1 .6802584E+07   1488000E+01  .3799E+06  .2800E+06   .9982097  .0457475  .0385296
T 2309  1 .6406462E+07   1488000E+01  .1445E+07 -.1389E+07   .9600921  .2018612 -.1935850
T 2310  1 .6570566E+07   1488000E+01  .4338E+06  .7096E+05   .9964243  .0674025  .0509468
T 2311  1 .6545536E+07   1488000E+01 -.3239E+06  .5206E+06   .9975236 -.0210706  .0671020
T 2312  1 .6144216E+07   1488000E+01 -.6787E+06  .8547E+06   .9889576 -.0782233  .1258725
T 2313  1 .6439301E+07   1488000E+01  .7331E+05  .4185E+05   .9988744 -.0423387 -.0213851
T 2314  1 .6297253E+07   1488000E+01 -.4214E+06 -.2084E+06   .9959243 -.0844977 -.0315441
T 2315  1 .6281414E+07   1488000E+01 -.3109E+06  .2213E+05   .9989053 -.0379175 -.0273953
T 2316  1 .6412964E+07   1488000E+01  .1916E+05 -.7631E+05   .9985193  .0543983 -.0002587
T 2317  1 .6222772E+07   1488000E+01  .3640E+06  .6827E+06   .9944259  .0540126  .0905523
T 2318  1 .6192702E+07   1488000E+01  .1970E+06 -.4388E+06   .9970380  .0767927  .0042603
T 2319  1 .6960234E+07   1488000E+01 -.1072E+05  .1450E+05   .9991485  .0324210 -.0255193
T 2320  1 .6036028E+07   1488000E+01 -.1758E+06 -.1658E+06   .9966912 -.0766439 -.0270613
T 2321  1 .6212812E+07   1488000E+01  .6627E+05 -.4108E+06   .9993630 -.0355544 -.0030805
T 2322  1 .6196431E+07   1488000E+01  .1315E+06 -.3522E+06   .9977938 -.0387878 -.0538802
T 2323  1 .5797871E+07   1488000E+01  .8615E+05  .1541E+06   .9993105 -.0313500  .0198908
T 2324  1 .6024764E+07   1488000E+01  .1416E+06  .6743E+06   .9982375  .0366091  .0467093
T 2325  1 .6623534E+07   1488000E+01 -.3617E+05  .5842E+05   .9989467  .0452306  .0077295
T 2326  1 .6625805E+07   1488000E+01  .2846E+06  .1856E+05   .9988123  .0453148  .0179038
T 2327  1 .6615593E+07   1488000E+01  .3379E+06 -.3528E+06   .9976552  .0684138 -.0019163
T 2328  1 .6468641E+07   1488000E+01 -.4890E+06  .1847E+06   .9956811 -.0902490 -.0217771
T 2329  1 .6440913E+07   1488000E+01 -.2845E+06 -.3214E+05   .9998463 -.0160917 -.0069631
T 2330  1 .6442355E+07   1488000E+01 -.2458E+06 -.9044E+05   .9979407 -.0626162 -.0139131
T 2331  1 .5659905E+07   1488000E+01  .1222E+07 -.1940E+07   .9118092  .2526538 -.3236820
T 2332  1 .6462278E+07   1488000E+01 -.1746E+06 -.4327E+06   .9939150 -.0753747 -.0803220
T 2333  1 .6897896E+07   1488000E+01 -.6004E+06 -.5308E+06   .9898076 -.1167439 -.0815584
T 2334  1 .6501860E+07   1488000E+01 -.7031E+05 -.4563E+05   .9995126  .0311933 -.0012083
T 2335  1 .6492596E+07   1488000E+01 -.2936E+06  .6336E+05   .9974980 -.0495359 -.0504365
T 2336  1 .5926000E+07   1488000E+01  .7670E+06  .5239E+06   .9975631  .0582999  .0383283
T 2337  1 .6682288E+07   1488000E+01 -.3062E+04  .2948E+06   .9986265 -.0203611  .0482763
T 2338  1 .6164711E+07   1488000E+01  .1152E+06  .3715E+05   .9983868  .0553294  .0127456
T 2339  1 .6701421E+07   1488000E+01 -.2592E+06  .7671E+05   .9898118 -.0235400 -.1404224
T 2340  1 .6596954E+07   1488000E+01 -.8016E+05  .1927E+06   .9985400 -.0504422  .0193259
T 2341  1 .6464757E+07   1488000E+01  .2777E+06  .6737E+05   .9962873  .0825279  .0245093
T 2342  1 .6187230E+07   1488000E+01  .4335E+06 -.1363E+06   .9988571  .0477163 -.0027517
T 2343  1 .5849209E+07   1488000E+01 -.4410E+05  .4882E+05   .9998823  .0071217 -.0135868
T 2344  1 .6397321E+07   1488000E+01 -.3706E+06 -.3103E+06   .9967336 -.0536199 -.0603900
T 2345  1 .5983485E+07   1488000E+01 -.5931E+06  .6781E+05   .9971728 -.0730489  .0176146
T 2346  1 .6230397E+07   1488000E+01  .3358E+06 -.5322E+06   .9869970  .1204443 -.1064433
T 2347  1 .6767717E+07   1488000E+01  .5913E+06 -.3586E+06   .9980123  .0626197  .0070826
T 2349  1 .5892764E+07   1488000E+01  .3575E+06 -.1775E+05   .9998895  .0076196 -.0127629
T 2350  1 .5786752E+07   1488000E+01 -.1674E+06  .3126E+06   .8449832  .2262997  .4845533
T 2351  1 .6816152E+07   1488000E+01 -.2568E+06  .3209E+06   .9954927 -.0618352  .0719072
